time,open,high,low,close,tick_volume,spread,real_volume
2026-04-22 18:50:00,1.17108,1.17112,1.17103,1.1711,29,21,0
2026-04-22 18:51:00,1.1711,1.17111,1.17099,1.171,19,21,0
2026-04-22 18:52:00,1.171,1.17109,1.17098,1.17102,26,21,0
2026-04-22 18:53:00,1.17102,1.17102,1.1709100000000001,1.17092,24,21,0
2026-04-22 18:54:00,1.1709100000000001,1.17093,1.17089,1.1709100000000001,12,21,0
2026-04-22 18:55:00,1.1709,1.17094,1.17083,1.17086,31,21,0
2026-04-22 18:56:00,1.17086,1.17089,1.17079,1.17079,35,21,0
2026-04-22 18:57:00,1.17078,1.17084,1.17071,1.1708,68,21,0
2026-04-22 18:58:00,1.17079,1.17082,1.17077,1.17081,50,21,0
2026-04-22 18:59:00,1.17081,1.17082,1.17078,1.17081,51,21,0
2026-04-22 19:00:00,1.17081,1.17083,1.1707,1.17075,105,21,0
2026-04-22 19:01:00,1.17075,1.17077,1.17051,1.1706,167,21,0
2026-04-22 19:02:00,1.1706,1.17064,1.17056,1.17062,67,21,0
2026-04-22 19:03:00,1.17062,1.17063,1.17053,1.1706,52,21,0
2026-04-22 19:04:00,1.1706,1.17075,1.1706,1.17075,46,21,0
2026-04-22 19:05:00,1.17074,1.17084,1.17074,1.1708,37,21,0
2026-04-22 19:06:00,1.17079,1.17084,1.17079,1.17079,29,21,0
2026-04-22 19:07:00,1.17079,1.17087,1.17076,1.17087,30,21,0
2026-04-22 19:08:00,1.17087,1.17093,1.17082,1.17083,43,21,0
2026-04-22 19:09:00,1.17083,1.17085,1.17071,1.1708,26,21,0
2026-04-22 19:10:00,1.1708,1.17081,1.17076,1.17079,37,21,0
2026-04-22 19:11:00,1.1708,1.17083,1.17076,1.17081,36,21,0
2026-04-22 19:12:00,1.17081,1.17087,1.1708,1.17085,23,21,0
2026-04-22 19:13:00,1.17085,1.17085,1.1708,1.1708,17,21,0
2026-04-22 19:14:00,1.17081,1.17085,1.17079,1.17084,40,21,0
2026-04-22 19:15:00,1.17084,1.17085,1.17084,1.17085,10,21,0
2026-04-22 19:16:00,1.17085,1.17096,1.17085,1.17096,32,21,0
2026-04-22 19:17:00,1.17096,1.17103,1.17094,1.17094,56,21,0
2026-04-22 19:18:00,1.17095,1.17096,1.17089,1.1709100000000001,28,22,0
2026-04-22 19:19:00,1.1709100000000001,1.1709100000000001,1.17088,1.17089,11,21,0
2026-04-22 19:20:00,1.17089,1.1709,1.17084,1.17085,15,21,0
2026-04-22 19:21:00,1.17085,1.17089,1.17084,1.17088,24,22,0
2026-04-22 19:22:00,1.17088,1.17088,1.17074,1.17075,27,21,0
2026-04-22 19:23:00,1.17075,1.17086,1.17074,1.17081,41,21,0
2026-04-22 19:24:00,1.17081,1.17083,1.1708,1.17082,19,21,0
2026-04-22 19:25:00,1.17082,1.17087,1.1708,1.17085,36,21,0
2026-04-22 19:26:00,1.17085,1.17088,1.17081,1.17081,26,21,0
2026-04-22 19:27:00,1.17081,1.17088,1.17081,1.17084,26,21,0
2026-04-22 19:28:00,1.17084,1.17089,1.17079,1.17088,29,21,0
2026-04-22 19:29:00,1.17088,1.17095,1.17088,1.17093,28,21,0
2026-04-22 19:30:00,1.17093,1.17095,1.17084,1.17084,35,21,0
2026-04-22 19:31:00,1.17084,1.17087,1.17083,1.17083,17,21,0
2026-04-22 19:32:00,1.17083,1.17086,1.17074,1.17076,27,21,0
2026-04-22 19:33:00,1.17076,1.17079,1.17073,1.17073,21,21,0
2026-04-22 19:34:00,1.17073,1.17075,1.17073,1.17074,28,21,0
2026-04-22 19:35:00,1.17071,1.17071,1.17061,1.17064,42,21,0
2026-04-22 19:36:00,1.17063,1.17073,1.17062,1.1707,28,21,0
2026-04-22 19:37:00,1.1707,1.17081,1.17069,1.17079,53,21,0
2026-04-22 19:38:00,1.17079,1.17079,1.17074,1.17076,41,22,0
2026-04-22 19:39:00,1.17076,1.17076,1.17069,1.17069,25,21,0
2026-04-22 19:40:00,1.17069,1.17073,1.17065,1.17068,24,21,0
2026-04-22 19:41:00,1.17068,1.17069,1.17058,1.17058,20,21,0
2026-04-22 19:42:00,1.17059,1.17068,1.17058,1.1706699999999999,22,21,0
2026-04-22 19:43:00,1.1706699999999999,1.17069,1.17064,1.17069,25,21,0
2026-04-22 19:44:00,1.1707,1.1707,1.17063,1.17066,18,21,0
2026-04-22 19:45:00,1.17066,1.1707,1.17062,1.17062,25,21,0
2026-04-22 19:46:00,1.17063,1.17065,1.17056,1.17058,34,21,0
2026-04-22 19:47:00,1.17058,1.17062,1.17057,1.17058,25,21,0
2026-04-22 19:48:00,1.17058,1.17068,1.17058,1.17068,20,21,0
2026-04-22 19:49:00,1.17068,1.17069,1.17057,1.17059,28,21,0
2026-04-22 19:50:00,1.17059,1.17062,1.17046,1.17054,60,21,0
