time,open,high,low,close,tick_volume,spread,real_volume
2026-04-23 07:44:00,1.34817,1.34826,1.34815,1.3482,77,24,0
2026-04-23 07:45:00,1.3482,1.34844,1.3482,1.34833,104,24,0
2026-04-23 07:46:00,1.34833,1.3483399999999999,1.34821,1.34833,79,24,0
2026-04-23 07:47:00,1.34833,1.3484,1.34827,1.34837,88,24,0
2026-04-23 07:48:00,1.34837,1.34863,1.34833,1.34863,118,24,0
2026-04-23 07:49:00,1.34863,1.34873,1.34853,1.3486799999999999,116,24,0
2026-04-23 07:50:00,1.3486799999999999,1.34884,1.34866,1.34876,100,24,0
2026-04-23 07:51:00,1.34876,1.34877,1.34855,1.34862,188,24,0
2026-04-23 07:52:00,1.34863,1.3486500000000001,1.34844,1.34846,129,24,0
2026-04-23 07:53:00,1.34845,1.3486,1.34843,1.34849,104,24,0
2026-04-23 07:54:00,1.34849,1.34866,1.34844,1.34844,101,24,0
2026-04-23 07:55:00,1.34844,1.34859,1.34844,1.34853,106,24,0
2026-04-23 07:56:00,1.34853,1.34867,1.3485,1.34855,125,24,0
2026-04-23 07:57:00,1.34856,1.34859,1.34847,1.34851,108,24,0
2026-04-23 07:58:00,1.34851,1.34872,1.3485,1.34859,156,24,0
2026-04-23 07:59:00,1.34859,1.34886,1.34859,1.34881,158,24,0
2026-04-23 08:00:00,1.3488,1.34903,1.34878,1.349,145,24,0
2026-04-23 08:01:00,1.3489900000000001,1.3490199999999999,1.34872,1.34872,134,24,0
2026-04-23 08:02:00,1.34873,1.34882,1.34844,1.34855,216,24,0
2026-04-23 08:03:00,1.34856,1.3486500000000001,1.34852,1.34862,117,24,0
2026-04-23 08:04:00,1.34862,1.34869,1.34855,1.34862,114,24,0
2026-04-23 08:05:00,1.34862,1.34877,1.34856,1.34866,105,24,0
2026-04-23 08:06:00,1.34864,1.34874,1.3485800000000001,1.34873,107,24,0
2026-04-23 08:07:00,1.34871,1.34873,1.34856,1.34866,108,24,0
2026-04-23 08:08:00,1.34866,1.34866,1.34853,1.34857,113,24,0
2026-04-23 08:09:00,1.34856,1.3486099999999999,1.34851,1.3485800000000001,75,24,0
2026-04-23 08:10:00,1.3485800000000001,1.3488,1.3485800000000001,1.34869,173,24,0
2026-04-23 08:11:00,1.34869,1.34875,1.34863,1.34866,131,24,0
